# Constructed from biom file
#OTU ID	MCT.f.0556	MCT.f.0396	MCT.f.0606	MCT.f.0305	MCT.f.0336	MCT.f.0426	MCT.f.0069	MCT.f.0011	MCT.f.0618	MCT.f.0557	MCT.f.0558	MCT.f.0445	MCT.f.0215	MCT.f.0061	MCT.f.0319	MCT.f.0299	MCT.f.0520	MCT.f.0318	MCT.f.0311	MCT.f.0232	MCT.f.0432	MCT.f.0624	MCT.f.0103	MCT.f.0524	MCT.f.0051	MCT.f.0403	MCT.f.0431	MCT.f.0374	MCT.f.0552	MCT.f.0252	MCT.f.0381	MCT.f.0134	MCT.f.0611	MCT.f.0405	MCT.f.0543	MCT.f.0439	MCT.f.0161	MCT.f.0443	MCT.f.0393	MCT.f.0067	MCT.f.0627	MCT.f.0013	MCT.f.0124	MCT.f.0037	MCT.f.0416	MCT.f.0621	MCT.f.0349	MCT.f.0002	MCT.f.0457	MCT.f.0326	MCT.f.0549	MCT.f.0357	MCT.f.0441	MCT.f.0430	MCT.f.0138	MCT.f.0362	MCT.f.0130	MCT.f.0568	MCT.f.0055	MCT.f.0091	MCT.f.0243	MCT.f.0325	MCT.f.0153	MCT.f.0608	MCT.f.0383	MCT.f.0578	MCT.f.0306	MCT.f.0003	MCT.f.0265	MCT.f.0565	MCT.f.0434	MCT.f.0492	MCT.f.0255	MCT.f.0250	MCT.f.0438	MCT.f.0245	MCT.f.0574	MCT.f.0139	MCT.f.0573	MCT.f.0366	MCT.f.0241	MCT.f.0335	MCT.f.0467	MCT.f.0623	MCT.f.0264	MCT.f.0519	MCT.f.0231	MCT.f.0223	MCT.f.0314	MCT.f.0300	MCT.f.0345	MCT.f.0066	MCT.f.0607	MCT.f.0582	MCT.f.0590	MCT.f.0422	MCT.f.0541	MCT.f.0424	MCT.f.0154	MCT.f.0057	MCT.f.0261	MCT.f.0613	MCT.f.0081	MCT.f.0442	MCT.f.0428	MCT.f.0048	MCT.f.0109	MCT.f.0620	MCT.f.0298	MCT.f.0473	MCT.f.0344	MCT.f.0155	MCT.f.0218	MCT.f.0356	MCT.f.0532	MCT.f.0539	MCT.f.0122	MCT.f.0598	MCT.f.0220	MCT.f.0456	MCT.f.0120	MCT.f.0368	MCT.f.0347	MCT.f.0334	MCT.f.0312	MCT.f.0355	MCT.f.0169	MCT.f.0528	MCT.f.0297	MCT.f.0106	MCT.f.0145	MCT.f.0551	MCT.f.0247	MCT.f.0010	MCT.f.0083	MCT.f.0329	MCT.f.0570	MCT.f.0587	MCT.f.0525	MCT.f.0378	MCT.f.0600	MCT.f.0008	MCT.f.0614	MCT.f.0216	MCT.f.0112	MCT.f.0295	MCT.f.0348	MCT.f.0303	MCT.f.0351	MCT.f.0235	MCT.f.0006	MCT.f.0137	MCT.f.0043	MCT.f.0327	MCT.f.0427	MCT.f.0163	MCT.f.0249	MCT.f.0117	MCT.f.0108	MCT.f.0115	MCT.f.0107	MCT.f.0095	MCT.f.0315	MCT.f.0458	MCT.f.0560	MCT.f.0397	MCT.f.0256	MCT.f.0142	MCT.f.0421	MCT.f.0615	MCT.f.0119	MCT.f.0071	MCT.f.0446	MCT.f.0388	MCT.f.0346	MCT.f.0135	MCT.f.0364	MCT.f.0402	MCT.f.0604	MCT.f.0481	MCT.f.0166	MCT.f.0104	MCT.f.0423	MCT.f.0440	MCT.f.0534	MCT.f.0209	MCT.f.0400	MCT.f.0271	MCT.f.0292	MCT.f.0410	MCT.f.0144	MCT.f.0414	MCT.f.0263	MCT.f.0359	MCT.f.0160	MCT.f.0004	MCT.f.0330	MCT.f.0219	MCT.f.0464	MCT.f.0098	MCT.f.0259	MCT.f.0514	MCT.f.0068	MCT.f.0009	MCT.f.0567	MCT.f.0075	MCT.f.0269	MCT.f.0593	MCT.f.0086	MCT.f.0395	MCT.f.0007	MCT.f.0089	MCT.f.0564	MCT.f.0074	MCT.f.0363	MCT.f.0609	MCT.f.0390	MCT.f.0379	MCT.f.0459	MCT.f.0077	MCT.f.0233	MCT.f.0575	MCT.f.0065	MCT.f.0603	MCT.f.0417	MCT.f.0304	MCT.f.0586	MCT.f.0354	MCT.f.0162	MCT.f.0012	MCT.f.0530	MCT.f.0535	MCT.f.0152	MCT.f.0394	MCT.f.0602	MCT.f.0605	MCT.f.0447	MCT.f.0489	MCT.f.0316	MCT.f.0070	MCT.f.0302	MCT.f.0522	MCT.f.0352	MCT.f.0016	MCT.f.0290	MCT.f.0415	MCT.f.0308	MCT.f.0512	MCT.f.0533	MCT.f.0063	MCT.f.0476	MCT.f.0133	MCT.f.0406	MCT.f.0553	MCT.f.0595	MCT.f.0555	MCT.f.0042	MCT.f.0301	MCT.f.0616	MCT.f.0369	MCT.f.0392	MCT.f.0460	MCT.f.0258	MCT.f.0412	MCT.f.0143	MCT.f.0581	MCT.f.0547	MCT.f.0267	MCT.f.0080	MCT.f.0540	MCT.f.0149	MCT.f.0437	MCT.f.0052	MCT.f.0072	MCT.f.0365	MCT.f.0622	MCT.f.0559	MCT.f.0566	MCT.f.0148	MCT.f.0450	MCT.f.0554	MCT.f.0453	MCT.f.0628	MCT.f.0214	MCT.f.0538	MCT.f.0014	MCT.f.0114	MCT.f.0429	MCT.f.0597	MCT.f.0408	MCT.f.0128	MCT.f.0599	MCT.f.0206	MCT.f.0230	MCT.f.0592	MCT.f.0596	MCT.f.0482	MCT.f.0254	MCT.f.0322	MCT.f.0321	MCT.f.0141	MCT.f.0229	MCT.f.0337	MCT.f.0580	MCT.f.0472	MCT.f.0331	MCT.f.0158	MCT.f.0360	MCT.f.0118	MCT.f.0419	MCT.f.0123	MCT.f.0310	MCT.f.0313	MCT.f.0391	MCT.f.0323	MCT.f.0513	MCT.f.0610	MCT.f.0462	MCT.f.0511	MCT.f.0121	MCT.f.0338	MCT.f.0583	MCT.f.0038	MCT.f.0544	MCT.f.0307	MCT.f.0455	MCT.f.0260	MCT.f.0340	MCT.f.0470	MCT.f.0529	MCT.f.0444	MCT.f.0049	MCT.f.0045	MCT.f.0387	MCT.f.0225	MCT.f.0516	MCT.f.0159	MCT.f.0425
0;Other;Other;Other;Other;Other	7.08842814106e-06	1.30286854429e-05	3.0954481435e-06	0.0	0.0	1.59429878754e-05	1.08118335518e-05	7.7743772076e-06	9.68291675274e-06	6.63565603413e-06	1.34281059209e-05	9.46992116291e-06	3.81718934895e-05	0.00029296875	2.34274335247e-06	7.31943859906e-05	3.99134676022e-06	0.000156697946901	2.60625370577e-05	2.97160924527e-06	2.34628875776e-05	6.85867292909e-05	2.16027824384e-05	6.68024984134e-06	4.55732430375e-06	3.09646414759e-06	0.0	0.0	0.0	4.27917326373e-05	1.55346079997e-05	3.68879946345e-05	9.6059308147e-05	2.49372205473e-06	2.3780364553e-05	6.55890387598e-06	2.56389219346e-05	5.95610351708e-05	3.13700183291e-05	0.000164137875816	0.0	0.0	2.00161129709e-05	0.0	2.66571411816e-05	0.0	2.4756764786e-05	1.04035755008e-05	1.99161133307e-06	2.90108181341e-06	3.34206168443e-06	7.85518087187e-05	4.3065394802e-06	3.16552865911e-06	5.43889133639e-06	0.0	0.0	9.74430932336e-06	2.82979205071e-05	1.87577375667e-05	1.06263150065e-05	1.39155603796e-05	0.000909297567629	2.27614148495e-05	1.95045835771e-05	1.20030007502e-05	6.78656260604e-05	8.1894045484e-06	4.62809407373e-05	6.35651129234e-06	0.000458027206071	0.0	4.72616594514e-06	0.0	0.0	6.69258929587e-06	1.84757505774e-05	1.63529623391e-05	4.59289708466e-05	4.22349020784e-06	6.67998209765e-06	0.0	6.16876507492e-06	0.0	4.91064382048e-05	1.88021524704e-05	4.82956466304e-06	7.7211730006e-06	5.66155239767e-05	2.15531641123e-06	1.09371496694e-05	1.68866433406e-05	0.0	0.000471116909473	0.0	1.24559371224e-05	1.72151114248e-05	0.0	4.27629532873e-05	5.24241815275e-05	6.06621271175e-05	0.0	7.08463661128e-06	1.4681485179e-05	1.36147347736e-05	2.01615613113e-05	1.83120956624e-05	0.0	1.26482213439e-05	1.35757049185e-05	3.3230135302e-05	3.09567705897e-05	3.03128590179e-06	1.63753223892e-05	0.0	8.87047771958e-06	1.47629803505e-05	5.58411134186e-05	1.61898748523e-05	8.99472684139e-06	8.75242879899e-06	7.31384437602e-06	4.00486992182e-06	2.9690770624e-05	3.28646829544e-06	0.000122856411569	0.0	0.0	3.52367025494e-05	0.0	0.0	3.79218809253e-06	0.0	0.0	4.0745147253e-06	4.3630017452e-05	3.57881627073e-06	1.17069059038e-05	4.59461694679e-05	1.63503420492e-05	4.14665903681e-05	2.29727680807e-05	0.0	7.40244502759e-06	1.8167020318e-05	0.0	5.71461226356e-05	0.0	0.0	3.47838185676e-05	3.7866452595e-05	5.77007408775e-06	3.8253108065e-05	0.0	2.253639628e-05	2.71280443694e-05	2.12439388387e-05	5.06983700474e-05	6.88032365042e-06	1.91352310699e-05	3.88552467211e-06	1.42194920797e-05	2.46590881069e-05	0.0	2.37350691581e-05	5.93084633177e-05	6.25844890602e-06	6.5436889392e-06	5.11007092778e-06	6.17200133315e-06	8.43991064948e-06	0.0	2.64342799743e-05	7.08646909591e-06	0.0	1.21416689938e-05	1.05981975999e-05	7.55384814607e-05	2.79893391717e-05	0.000146566277814	0.000467765082018	0.0	0.0	3.68379755322e-06	0.0	9.70543989906e-05	3.71533131467e-06	6.35239262868e-06	1.59946258057e-05	1.58958925014e-05	0.0	5.60934292157e-06	9.58855510063e-06	3.15251886257e-05	0.0	1.45506927949e-05	2.98047786995e-05	4.96289110966e-05	7.48755194489e-06	7.5e-05	0.0	2.23182971777e-05	0.0	3.08663410268e-05	3.37817294894e-05	2.98833056913e-06	0.000265778871979	8.9781919717e-06	3.16391616888e-06	5.58784085829e-06	4.54382289996e-06	0.000220810765174	2.67127312877e-05	6.62435909326e-06	6.03664241949e-06	1.16381918905e-05	1.7373779492e-05	1.10400865543e-05	1.95073991565e-05	7.27246281953e-06	8.44181059954e-06	2.81485964406e-05	0.0	8.47378634195e-06	5.5999402673e-05	5.08031985694e-05	0.0	4.7870448888e-05	1.70324672891e-05	7.33229214785e-06	0.0	6.34985141348e-05	2.76905525373e-05	0.0	6.43434395429e-06	8.99100000899e-06	9.65323102984e-05	3.56163407771e-05	2.31360088842e-05	1.22933941447e-05	0.0	0.0	2.0467756461e-05	8.1795799513e-06	2.20264317181e-05	0.00049082398573	7.39896710419e-06	3.46315548876e-06	0.000328819789893	2.19215559044e-05	0.0	4.41988950276e-05	1.81103645616e-05	0.0	0.0	7.92822315305e-05	5.1318368897e-06	4.91803278689e-05	0.0	7.6074553062e-06	0.0	8.61920358559e-05	7.71440253238e-06	2.36654883226e-05	9.52222248673e-06	8.51774245754e-06	3.43949920892e-05	0.000270056282184	3.16603979079e-06	0.0	0.0	6.91960115419e-06	0.00384345983225	1.04853126982e-05	9.05329675801e-06	0.0	5.4754017576e-06	4.8235247688e-05	3.41720121457e-05	9.81898697511e-06	3.72579309238e-05	5.31349628055e-06	3.6488170014e-05	8.61586180158e-05	1.1127059897e-05	4.17743662045e-05	4.17211359275e-05	0.0	1.25560312896e-05	5.57783591122e-06	0.0	1.54370220955e-05	4.44164127528e-05	0.000246257761517	1.25434945674e-05	3.83590018988e-05	0.0	6.7647556232e-05	4.72132385921e-06	5.26090322193e-05	0.0	0.0	0.0	2.2504022594e-05	3.67428222897e-06	6.62344866413e-05	2.79865105019e-05	1.8018018018e-05	3.17946826573e-06	0.0	0.000169066280745	5.9958508712e-05	0.0	0.000413564929694	0.0	3.85079454727e-05	7.83116018638e-05	0.0	0.0	0.0	7.30700376311e-06	2.73995122887e-05	0.0	1.42460289194e-05	2.80335842339e-05	7.4895707727e-06	0.0	5.72549131872e-05	5.98862161892e-05	0.0	1.75180435849e-05	0.0	3.90731840738e-05	2.4237723593e-05	0.0	0.0	9.12020429258e-05	0.000133290172706
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.0	0.0	0.0	0.0	7.65338662358e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.08906593377e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.94321849054e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017614070534	0.0	0.0	7.76730399985e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.25270453352e-05	0.0	0.0	0.0	0.0	0.0	9.01061274364e-05	0.0	0.0	0.0	0.0	0.0	4.17466811388e-05	0.0	0.0	0.000120928418178	0.0	0.0	0.0	0.0	0.0	0.0	0.00257452574526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000143598667066	0.0	8.95828001024e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.95412710058e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.24017347903e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.12190013125e-05	0.0	0.0	4.43523885979e-06	0.0	0.0	5.50455744977e-05	0.0	0.0	0.0001828461094	0.0	0.000112824928371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.7260034904e-05	0.0	3.90230196793e-06	0.0	0.000150423146852	0.0	0.0	0.0	2.96097801104e-05	0.0	0.0	0.0	0.0	0.0	6.95676371352e-06	0.0	0.0	0.0	0.000147934667668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000148815851014	0.0	0.0	5.29909879993e-05	0.0	0.0	0.000151994658473	0.0	0.0	0.0	0.0	0.0	2.91163196972e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000178642735546	0.0	0.0	0.000119219114798	1.80468767624e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79563839434e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.22564969364e-05	0.0	6.60203620696e-05	0.000110400865543	0.0	0.0	8.44181059954e-06	0.0	0.0	0.0	0.0	0.0	9.94510303127e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011883985706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.20486342438e-06	0.0	0.0	0.0	0.0	0.000121719284899	0.0	0.0	0.0	0.0	0.0	8.51774245754e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.43197805481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.61586180158e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.77665651011e-05	0.0	3.76304837022e-05	0.0	0.000185828374223	0.0	0.0	0.0	0.0	0.0	0.000122279285889	0.0	0.0	1.65586216603e-05	0.0	4.8048048048e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.38420225786e-05	0.0	3.4797374886e-06	0.0	0.0	0.0	0.0	4.29411848904e-05	0.0	0.0	0.0	0.0	0.0	2.4237723593e-05	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus	0.0	0.0	0.0	0.0	0.0021429482546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000879027789463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000386156800534	0.0	0.0	3.90091671543e-06	0.0	0.0	0.0	0.0	0.0	0.0	7.80159316745e-05	0.0	1.1345869763e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000959815715383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.31063282245e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168049761732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00150835203191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00156701166492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00340359467367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00120212607421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9829151343e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.56163407771e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000862774594607	0.0	0.0	0.0	0.0	0.0	0.00183418928833	0.0	0.0	0.000861048326337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162215483541	0.0	0.0	0.0	0.0	0.0	0.0	0.000415098120607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;Other;Other;Other;Other;Other	0.000148856990962	4.28085378837e-05	0.000133104270171	0.000591065749821	0.00303584336069	0.000199287348442	0.000451394050789	0.00029283487482	1.61381945879e-05	8.62635284437e-05	6.71405296045e-05	0.000731551409835	0.000638015934039	0.00125	0.000831673890125	0.000750242456404	0.00140096271284	0.000922381096529	0.00089915752849	0.000374422764904	0.000357809035558	4.38955067462e-05	0.00109094051314	0.000818330605565	0.000319012701263	0.000105279781018	0.000179158930258	0.000398906891505	0.000127231389643	0.000275471778852	0.000664881222387	0.000147551978538	0.000251449365444	0.000174560543831	0.000422101470816	0.000534550665893	0.000138450178447	0.000546878595659	0.000107554348557	0.00134512990912	0.00018729153295	0.000593917360642	9.34085271977e-05	0.000457511279413	7.46399953083e-05	9.62269416191e-06	0.000341643354046	0.000189345074115	0.000691089132574	0.00101537863469	0.000108617004744	0.000248325072724	0.000288538145173	0.000208924891502	0.000620033612348	0.000364819930596	0.00045591043686	0.00014616463985	0.00125723618253	0.000675278552403	0.000648205215395	0.000949736995909	0.000795635371675	9.86327976814e-05	0.000768480592939	0.000354088522131	0.000559891414998	0.00111375901858	0.000347107055529	0.000235190917817	0.000234599300671	0.00160137965016	0.00016541580808	0.00032222270127	0.000249860523064	0.000441710893528	0.000175519630485	0.000565345269438	0.000367431766773	0.000282973843925	0.000467598746835	0.00118163979183	0.000863627110489	3.16761045214e-05	0.000491064382048	0.000481335103243	0.000854832945358	0.000532760937042	0.000780036108123	0.000758671376751	0.000246085867562	0.00113478243249	0.000103562551781	0.000108719286801	0.000285119211124	0.000224206868204	0.000766072458404	0.000217319693282	0.000128288859862	0.00125818035666	0.000519419463443	4.26478636974e-05	0.000386112695315	0.000220222277686	0.000217835756378	0.000421152614058	0.000701091662503	3.3162846156e-05	0.000638735177866	0.00035975618034	0.000526143808949	0.000141025288242	0.000451661599367	0.000376632414951	0.000696612563091	0.000816083950201	0.00016485328058	0.000122318629393	0.000404746871307	0.000595900653242	0.000128368955719	0.000577793705706	0.000260316544919	0.00127967221389	0.000499543180907	0.000829280778091	8.50404414544e-05	0.00297737662642	0.00049771842351	0.00078026775504	0.000535016673004	0.000109973454683	0.000295358036886	0.00034888841862	0.000607102694069	0.00217526801296	0.000214728976244	0.000159994380685	0.000932707240197	0.000748845665851	8.29331807363e-05	0.000560535541169	2.31688857311e-05	0.000954915408559	0.0018167020318	0.000432245515453	0.000533363811265	0.0010767693058	0.000353513035793	0.000528714042228	0.000658876275153	0.000467376001108	0.000223143130379	0.0013807235649	0.000341802010247	0.000253195080781	0.000477988623871	0.00156802815932	0.000504557067698	0.00099264011175	0.00042352218926	0.000867389016864	0.000990473372295	0.000634272365836	0.000100874043922	4.23631880841e-05	0.000394282281079	0.000471145603623	0.000102201418556	3.08600066658e-05	0.000928390171443	0.000475649208709	0.000687291279331	0.000701560440495	0.000645141901165	6.07083449691e-05	0.00024729127733	0.00011870332801	0.000121287136411	0.000955394996119	5.90383113226e-05	0.00156570525599	9.79157924185e-05	0.000294703804258	0.00101164668877	0.000339690396467	3.3437981832e-05	0.000689234600212	0.000710161385774	0.00011127124751	0.000383047956025	0.000123405544275	0.000335599428522	0.000504403018011	0.000249116767823	0.000451071476641	0.00134121504148	0.000496289110966	0.000569053947812	0.00085	0.000443518538763	0.000602594023798	0.00111193111931	0.000532444382712	0.000229715760528	0.000349634676588	0.000573522829006	0.000336682198939	9.80814012352e-05	8.94054537327e-05	0.000563434039595	0.000987154009014	0.000235962459708	0.000688933345699	0.000205245842263	0.000186211070248	0.000837416171514	0.00069552545292	0.000807606325079	0.000978146249227	0.000785088385757	0.000274448815296	0.00149042477106	0.000135580581471	0.00111998805346	0.000548674544549	0.000174039303047	0.000287222693328	0.000105601297193	0.000439937528871	0.0018132535751	0.000736582763963	0.000470739393134	8.81241309982e-05	0.000842899058012	8.99100000899e-05	0.00056985202531	0.000688582588358	0.000690224265046	0.000467148977497	0.000565032404608	0.000960315957476	0.000334306688863	0.00127328794575	0.000396475770925	0.000125698825614	0.000584518401231	0.00110474660091	0.000649208303121	0.00127145024245	0.00161729443501	0.000362430939227	8.4515034621e-05	0.000237717908082	0.000327906395736	0.000369983747143	0.000220668986257	0.00108196721311	1.4268795571e-05	0.000273868391023	0.000428192172647	0.000890651037177	0.000210860335885	0.000257362185508	0.000785583355155	0.000212943561438	0.000275159936713	0.00049714906493	0.000237452984309	0.00121797071848	0.000761019846282	0.00059508569926	0.00125720648719	0.000230676879361	0.000334971980047	4.22437782835e-05	7.11802228489e-05	0.000298181531162	0.000722493971081	0.000579320231532	0.000146165729009	0.000807651434644	4.17007657303e-05	0.000663421358721	0.00135750130743	0.000715386021253	0.00329596973827	0.000181493023585	0.000106726265962	6.13561950235e-05	0.000111177817802	7.20394364458e-05	0.000435280844978	0.000932261525743	0.000188152418511	0.000172615508544	0.000831803198903	0.000216472179942	0.00109062581148	0.000916900275822	0.000470710890149	0.00051716250174	0.00194706247531	7.87640790791e-05	0.000624627978924	0.000902444880488	0.000275200686602	0.000264264264264	0.00117958272658	0.00022178497094	0.000148778327055	0.00100730294636	0.000513398268707	0.000540815677292	0.000858949204273	0.000898518727697	2.61038672879e-05	0.000486407609577	0.00107957859208	6.39086532316e-05	0.0010302875306	0.000273995122887	0.00029925742402	0.00025642852055	0.000953141863953	0.000561717807952	0.000305535929116	0.000658431501653	0.000499051801577	0.00204273494353	0.000437951089622	0.00037523878832	0.000410268432775	0.00048475447186	0.00110232833253	0.000211539478555	0.000121602723901	7.61658129748e-05
k__Bacteria;p__Actinobacteria;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	3.98574696884e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.90625e-05	0.0	0.0	0.0	0.0	6.51563426442e-06	0.0	0.0	0.0	3.60046373973e-06	0.0	0.0	0.0	0.0	2.59030449029e-06	0.0	0.0	3.10692159994e-06	3.35345405768e-06	0.0	4.98744410945e-06	5.94509113825e-06	0.0	0.0	5.41463956098e-06	2.24071559493e-06	0.0	0.0	2.57107082529e-06	0.0	0.0	5.33142823631e-06	0.0	0.0	0.0	1.99161133307e-06	0.0	0.0	5.06785862702e-06	0.0	3.16552865911e-06	2.71944566819e-06	4.39542085056e-06	2.32607365745e-06	0.0	4.04256007244e-06	6.25257918892e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.10610166708e-06	0.0	2.26917395261e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.33999104882e-05	0.0	6.16876507492e-06	0.0	3.50760272891e-06	0.0	4.82956466304e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.20799207557e-05	1.04311906509e-05	0.0	0.0	2.28757571876e-06	0.0	0.0	0.0	2.36932576097e-06	7.08463661128e-06	0.0	2.26912246227e-06	0.0	0.0	0.0	6.32411067194e-06	0.0	5.53835588367e-06	0.0	0.0	0.0	0.0	4.43523885979e-06	2.46049672508e-06	0.0	0.0	2.24868171035e-06	0.0	0.0	0.0	5.93815412479e-06	3.28646829544e-06	0.0	0.0	4.68878208885e-06	0.0	9.47693629603e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.19872111461e-06	6.95676371352e-06	0.0	0.0	0.0	5.47906176546e-06	3.75606604667e-06	0.0	0.0	0.0	0.0	2.39190388373e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.66510639168e-06	0.0	2.81330354983e-06	2.09845239136e-05	0.0	7.08646909591e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5951881382e-06	0.0	0.0	0.0	0.0	9.52858894303e-06	0.0	1.05972616676e-05	0.0	2.80467146079e-06	9.58855510063e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.25e-05	6.24673998257e-06	0.0	0.0	0.0	6.75634589788e-06	0.0	0.0	0.0	3.16391616888e-06	5.58784085829e-06	0.0	1.29888685397e-05	0.0	1.32487181865e-05	0.0	0.0	0.0	0.0	3.9014798313e-06	3.63623140977e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.97255151563e-06	0.0	0.0	0.0	0.0	0.0	1.10762210149e-05	0.0	0.0	2.997000003e-06	3.1139454935e-06	0.0	0.0	6.14669707233e-06	0.0	1.35255768659e-05	0.0	0.0	0.0	5.98565836256e-06	0.0	0.0	0.0	4.38431118087e-06	1.24887601159e-05	0.0	6.03678818721e-06	0.0	1.56145902732e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.91637208064e-06	0.0	0.0	0.0	6.13764277692e-06	0.0	1.67418655461e-05	0.0	3.45980057709e-06	0.0	3.49510423275e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.13900782241e-06	0.0	1.11177817802e-05	0.0	0.0	0.0	5.01739782697e-06	0.0	2.21224255027e-05	0.0	0.0	0.0	3.89017264586e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.17946826573e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36997561443e-05	0.0	1.42460289194e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
