# Constructed from biom file
#OTU ID	MCT.f.0556	MCT.f.0305	MCT.f.0336	MCT.f.0557	MCT.f.0558	MCT.f.0319	MCT.f.0318	MCT.f.0624	MCT.f.0524	MCT.f.0051	MCT.f.0403	MCT.f.0374	MCT.f.0252	MCT.f.0134	MCT.f.0611	MCT.f.0405	MCT.f.0543	MCT.f.0439	MCT.f.0067	MCT.f.0627	MCT.f.0013	MCT.f.0457	MCT.f.0357	MCT.f.0441	MCT.f.0153	MCT.f.0608	MCT.f.0578	MCT.f.0306	MCT.f.0492	MCT.f.0255	MCT.f.0250	MCT.f.0438	MCT.f.0574	MCT.f.0573	MCT.f.0335	MCT.f.0066	MCT.f.0607	MCT.f.0590	MCT.f.0422	MCT.f.0541	MCT.f.0424	MCT.f.0081	MCT.f.0442	MCT.f.0048	MCT.f.0473	MCT.f.0218	MCT.f.0356	MCT.f.0539	MCT.f.0220	MCT.f.0456	MCT.f.0355	MCT.f.0169	MCT.f.0083	MCT.f.0525	MCT.f.0216	MCT.f.0303	MCT.f.0235	MCT.f.0117	MCT.f.0115	MCT.f.0458	MCT.f.0560	MCT.f.0421	MCT.f.0119	MCT.f.0388	MCT.f.0135	MCT.f.0166	MCT.f.0423	MCT.f.0440	MCT.f.0271	MCT.f.0219	MCT.f.0098	MCT.f.0068	MCT.f.0269	MCT.f.0593	MCT.f.0609	MCT.f.0390	MCT.f.0459	MCT.f.0233	MCT.f.0575	MCT.f.0065	MCT.f.0304	MCT.f.0354	MCT.f.0012	MCT.f.0152	MCT.f.0489	MCT.f.0302	MCT.f.0522	MCT.f.0352	MCT.f.0016	MCT.f.0063	MCT.f.0476	MCT.f.0133	MCT.f.0406	MCT.f.0595	MCT.f.0301	MCT.f.0369	MCT.f.0267	MCT.f.0080	MCT.f.0540	MCT.f.0149	MCT.f.0437	MCT.f.0559	MCT.f.0148	MCT.f.0628	MCT.f.0014	MCT.f.0114	MCT.f.0408	MCT.f.0592	MCT.f.0254	MCT.f.0322	MCT.f.0321	MCT.f.0337	MCT.f.0472	MCT.f.0118	MCT.f.0391	MCT.f.0323	MCT.f.0610	MCT.f.0338	MCT.f.0544	MCT.f.0455	MCT.f.0340	MCT.f.0049	MCT.f.0387	MCT.f.0425
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia	4.0	4.0	4.0	16.0	20.0	6.0	0.0	0.0	1.0	4.0	0.0	21.0	14.0	1.0	21.0	10.0	0.0	4.0	1.0	0.0	5.0	0.0	5.0	0.0	0.0	2.0	0.0	5.0	28.0	0.0	77.0	6.0	1.0	0.0	6.0	51.0	0.0	1.0	0.0	0.0	3.0	13.0	12.0	8.0	0.0	2.0	4.0	0.0	4.0	0.0	16.0	3.0	10.0	0.0	2.0	84.0	9.0	4.0	0.0	0.0	3.0	3.0	4.0	2.0	0.0	2.0	5.0	2.0	5.0	1.0	47.0	8.0	2.0	0.0	1.0	5.0	0.0	4.0	5.0	2.0	3.0	7.0	2.0	2.0	99.0	6.0	1.0	5.0	8.0	7.0	11.0	1.0	3.0	8.0	50.0	4.0	2.0	14.0	1.0	3.0	3.0	30.0	0.0	1.0	7.0	1.0	0.0	1.0	3.0	2.0	0.0	4.0	7.0	4.0	2.0	1.0	13.0	2.0	0.0	0.0	2.0	3.0	2.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other	216.0	42.0	203.0	107.0	43.0	799.0	328.0	10.0	104.0	315.0	138.0	461.0	226.0	82.0	95.0	273.0	89.0	389.0	159.0	64.0	760.0	245.0	207.0	147.0	53.0	310.0	114.0	11.0	692.0	95.0	233.0	395.0	75.0	89.0	518.0	137.0	50.0	344.0	28.0	201.0	234.0	112.0	288.0	369.0	111.0	293.0	99.0	207.0	319.0	280.0	203.0	323.0	115.0	239.0	337.0	35.0	139.0	800.0	322.0	284.0	138.0	125.0	894.0	183.0	21.0	198.0	249.0	181.0	630.0	177.0	49.0	54.0	134.0	210.0	25.0	272.0	157.0	280.0	98.0	270.0	13.0	52.0	181.0	173.0	205.0	44.0	67.0	60.0	470.0	279.0	322.0	113.0	51.0	179.0	26.0	71.0	195.0	42.0	522.0	384.0	385.0	76.0	318.0	5.0	527.0	194.0	78.0	238.0	186.0	203.0	89.0	157.0	222.0	823.0	29.0	147.0	122.0	152.0	114.0	109.0	88.0	81.0	64.0	19.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	260.0	76.0	246.0	172.0	71.0	1785.0	630.0	16.0	210.0	1004.0	161.0	500.0	816.0	219.0	263.0	334.0	274.0	340.0	304.0	86.0	931.0	263.0	344.0	123.0	169.0	701.0	110.0	8.0	3410.0	521.0	1306.0	366.0	99.0	114.0	474.0	194.0	76.0	777.0	80.0	281.0	690.0	303.0	281.0	1121.0	73.0	797.0	179.0	503.0	1051.0	376.0	216.0	579.0	599.0	462.0	1468.0	32.0	156.0	963.0	580.0	308.0	196.0	360.0	904.0	255.0	28.0	359.0	500.0	183.0	1079.0	572.0	566.0	61.0	162.0	510.0	42.0	445.0	182.0	285.0	112.0	326.0	28.0	72.0	255.0	565.0	1712.0	73.0	112.0	81.0	723.0	575.0	338.0	147.0	34.0	1009.0	22.0	95.0	406.0	262.0	860.0	788.0	512.0	107.0	812.0	4.0	594.0	182.0	52.0	564.0	626.0	509.0	233.0	191.0	219.0	990.0	58.0	376.0	398.0	181.0	184.0	154.0	98.0	475.0	85.0	60.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Acetivibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus	1.0	2.0	5.0	2.0	2.0	2.0	1.0	0.0	4.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	4.0	2.0	0.0	0.0	2.0	1.0	14.0	1.0	1.0	2.0	0.0	1.0	11.0	2.0	0.0	2.0	0.0	0.0	7.0	0.0	1.0	8.0	3.0	4.0	1.0	4.0	0.0	2.0	1.0	1.0	1.0	5.0	4.0	4.0	3.0	1.0	0.0	4.0	7.0	1.0	8.0	2.0	1.0	3.0	2.0	1.0	7.0	9.0	0.0	1.0	3.0	2.0	11.0	3.0	0.0	0.0	4.0	16.0	0.0	4.0	2.0	5.0	1.0	0.0	0.0	0.0	1.0	2.0	2.0	1.0	1.0	3.0	5.0	0.0	22.0	2.0	0.0	26.0	0.0	3.0	9.0	1.0	7.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	32.0	3.0	0.0	0.0	3.0	7.0	5.0	0.0	0.0	0.0	5.0	1.0	1.0	3.0	0.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	887.0	236.0	97.0	547.0	176.0	1360.0	738.0	545.0	227.0	261.0	100.0	2256.0	260.0	169.0	88.0	225.0	308.0	975.0	464.0	102.0	1281.0	1858.0	609.0	623.0	59.0	153.0	400.0	77.0	840.0	184.0	236.0	711.0	260.0	257.0	332.0	154.0	24.0	134.0	152.0	281.0	1143.0	634.0	1206.0	572.0	218.0	786.0	147.0	520.0	649.0	2395.0	177.0	431.0	836.0	367.0	728.0	249.0	71.0	693.0	634.0	1330.0	672.0	282.0	531.0	105.0	14.0	242.0	653.0	469.0	1038.0	423.0	113.0	108.0	223.0	82.0	18.0	152.0	705.0	211.0	221.0	370.0	83.0	77.0	445.0	159.0	339.0	178.0	133.0	130.0	1777.0	235.0	914.0	120.0	54.0	62.0	201.0	468.0	386.0	1038.0	1030.0	372.0	911.0	426.0	291.0	56.0	681.0	135.0	46.0	73.0	281.0	327.0	253.0	80.0	571.0	817.0	23.0	500.0	58.0	63.0	117.0	661.0	43.0	199.0	34.0	51.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Bittarella	5.0	7.0	14.0	3.0	5.0	38.0	18.0	8.0	5.0	3.0	31.0	30.0	15.0	11.0	8.0	107.0	19.0	89.0	22.0	6.0	15.0	22.0	15.0	12.0	2.0	8.0	10.0	0.0	147.0	7.0	37.0	46.0	2.0	7.0	27.0	10.0	0.0	5.0	4.0	9.0	16.0	7.0	21.0	22.0	63.0	28.0	4.0	27.0	23.0	54.0	6.0	9.0	9.0	12.0	19.0	1.0	26.0	25.0	20.0	37.0	21.0	4.0	52.0	24.0	4.0	11.0	9.0	22.0	45.0	8.0	6.0	6.0	11.0	6.0	0.0	26.0	25.0	19.0	5.0	13.0	0.0	5.0	3.0	3.0	5.0	4.0	6.0	7.0	21.0	10.0	145.0	6.0	8.0	2.0	1.0	4.0	34.0	13.0	30.0	19.0	37.0	8.0	11.0	6.0	8.0	4.0	1.0	6.0	6.0	23.0	12.0	10.0	283.0	39.0	7.0	66.0	3.0	7.0	3.0	15.0	6.0	6.0	17.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ethanoligenens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	2554.0	55.0	2634.0	1775.0	619.0	8871.0	3161.0	5.0	1856.0	3578.0	2678.0	11037.0	9333.0	462.0	7537.0	4725.0	3541.0	9856.0	2366.0	1561.0	42119.0	2076.0	3302.0	2919.0	1356.0	30063.0	2545.0	14.0	31480.0	2710.0	9320.0	11793.0	1771.0	1214.0	4080.0	1581.0	1948.0	13295.0	1482.0	10601.0	15670.0	10617.0	6790.0	3687.0	424.0	1008.0	2294.0	8002.0	1393.0	2570.0	5070.0	4400.0	20812.0	3407.0	1185.0	78.0	2323.0	30013.0	7057.0	2927.0	1577.0	6429.0	49198.0	2344.0	194.0	4253.0	30797.0	4246.0	5382.0	1078.0	384.0	487.0	1867.0	8000.0	1439.0	3402.0	1145.0	6212.0	1885.0	11248.0	23.0	1466.0	10887.0	3420.0	1307.0	60.0	1922.0	1444.0	24523.0	16438.0	1044.0	1464.0	1076.0	9041.0	28.0	586.0	2320.0	736.0	13191.0	8880.0	22128.0	1251.0	9373.0	10.0	39918.0	6182.0	1806.0	6996.0	8898.0	2153.0	903.0	2290.0	609.0	33554.0	543.0	1249.0	19991.0	1315.0	4892.0	1284.0	717.0	892.0	1386.0	1356.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Fournierella	70.0	109.0	86.0	39.0	25.0	462.0	237.0	5.0	40.0	61.0	52.0	200.0	118.0	31.0	67.0	130.0	70.0	129.0	99.0	32.0	166.0	108.0	81.0	50.0	39.0	65.0	55.0	9.0	356.0	59.0	123.0	109.0	24.0	44.0	237.0	71.0	13.0	87.0	10.0	90.0	91.0	27.0	76.0	126.0	71.0	105.0	35.0	110.0	95.0	136.0	40.0	113.0	52.0	89.0	139.0	54.0	76.0	240.0	162.0	129.0	55.0	43.0	247.0	120.0	8.0	67.0	54.0	62.0	371.0	63.0	31.0	34.0	66.0	46.0	6.0	194.0	93.0	93.0	37.0	93.0	24.0	23.0	55.0	81.0	108.0	68.0	24.0	26.0	144.0	96.0	294.0	14.0	10.0	39.0	22.0	59.0	148.0	89.0	212.0	224.0	96.0	27.0	177.0	1.0	100.0	38.0	9.0	31.0	106.0	197.0	92.0	78.0	265.0	240.0	34.0	248.0	24.0	70.0	36.0	58.0	55.0	27.0	52.0	5.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Mageeibacillus	0.0	0.0	1.0	1.0	0.0	2.0	3.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea	22.0	5.0	15.0	12.0	14.0	26.0	15.0	1.0	81.0	114.0	27.0	42.0	9.0	9.0	37.0	60.0	12.0	153.0	58.0	3.0	64.0	227.0	40.0	37.0	22.0	98.0	21.0	0.0	63.0	8.0	18.0	190.0	14.0	16.0	58.0	18.0	11.0	20.0	21.0	23.0	103.0	3.0	44.0	139.0	13.0	80.0	27.0	14.0	35.0	512.0	32.0	24.0	7.0	95.0	111.0	2.0	36.0	71.0	48.0	371.0	18.0	62.0	143.0	12.0	2.0	12.0	211.0	56.0	150.0	23.0	21.0	9.0	19.0	9.0	7.0	20.0	245.0	31.0	16.0	35.0	0.0	10.0	11.0	11.0	3.0	6.0	21.0	12.0	65.0	7.0	53.0	7.0	34.0	8.0	1.0	8.0	71.0	8.0	54.0	29.0	273.0	15.0	56.0	0.0	25.0	13.0	5.0	8.0	20.0	10.0	3.0	21.0	26.0	124.0	4.0	3.0	17.0	16.0	10.0	94.0	13.0	85.0	5.0	11.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium	238.0	9.0	884.0	152.0	36.0	73.0	27.0	26.0	10642.0	7965.0	2018.0	1097.0	154.0	17.0	64.0	532.0	149.0	3311.0	95.0	963.0	358.0	6413.0	33.0	2947.0	2063.0	23.0	322.0	7.0	3785.0	39.0	689.0	3087.0	20.0	47.0	2872.0	25.0	17.0	190.0	18.0	1194.0	58.0	145.0	7151.0	11956.0	222.0	265.0	11.0	1599.0	132.0	9479.0	14.0	403.0	949.0	19435.0	140.0	12.0	1679.0	1613.0	1474.0	30820.0	206.0	39.0	1405.0	856.0	5.0	257.0	33.0	4019.0	718.0	89.0	66.0	90.0	77.0	77.0	16.0	1410.0	21310.0	3574.0	36.0	100.0	4.0	16.0	103.0	1514.0	1345.0	15.0	3534.0	23.0	322.0	23.0	2875.0	40.0	73.0	65.0	4.0	541.0	245.0	107.0	1733.0	4647.0	2384.0	61.0	5618.0	18.0	106.0	391.0	71.0	68.0	72.0	38.0	12.0	470.0	567.0	1952.0	264.0	22.0	7.0	582.0	70.0	1232.0	218.0	2096.0	200.0	5.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	475.0	84.0	793.0	808.0	322.0	215.0	259.0	28.0	196.0	899.0	5502.0	314.0	938.0	96.0	210.0	3377.0	1738.0	16908.0	826.0	136.0	23619.0	8095.0	2596.0	658.0	510.0	161.0	764.0	26.0	4141.0	576.0	2094.0	1149.0	313.0	617.0	1895.0	861.0	35.0	4952.0	1415.0	2915.0	21890.0	133.0	1136.0	8785.0	381.0	2987.0	349.0	2964.0	3175.0	4344.0	595.0	655.0	112.0	350.0	1718.0	173.0	646.0	2294.0	3601.0	10087.0	1827.0	5517.0	2711.0	2531.0	57.0	505.0	4329.0	1378.0	5129.0	2362.0	286.0	300.0	1188.0	2190.0	72.0	1694.0	2811.0	598.0	1046.0	278.0	50.0	635.0	4405.0	275.0	275.0	107.0	61.0	725.0	20952.0	363.0	1433.0	412.0	251.0	2061.0	65.0	60.0	3324.0	94.0	4508.0	808.0	2265.0	447.0	1021.0	19.0	19675.0	1110.0	567.0	1092.0	1361.0	172.0	59.0	614.0	1888.0	2853.0	137.0	243.0	73.0	572.0	8654.0	894.0	143.0	134.0	253.0	465.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum	214.0	15.0	159.0	133.0	33.0	467.0	314.0	0.0	104.0	97.0	87.0	213.0	154.0	47.0	45.0	137.0	52.0	155.0	155.0	24.0	170.0	123.0	87.0	55.0	16.0	25.0	114.0	3.0	627.0	67.0	169.0	165.0	61.0	66.0	326.0	126.0	10.0	131.0	20.0	48.0	88.0	39.0	67.0	154.0	54.0	244.0	41.0	97.0	245.0	172.0	45.0	197.0	57.0	226.0	269.0	37.0	96.0	228.0	134.0	123.0	127.0	70.0	252.0	96.0	15.0	102.0	93.0	73.0	383.0	122.0	72.0	61.0	75.0	83.0	9.0	135.0	115.0	116.0	107.0	102.0	4.0	26.0	55.0	66.0	602.0	20.0	64.0	37.0	176.0	97.0	306.0	29.0	28.0	78.0	6.0	52.0	190.0	89.0	163.0	142.0	189.0	103.0	112.0	1.0	125.0	34.0	41.0	87.0	95.0	230.0	114.0	137.0	216.0	247.0	13.0	192.0	11.0	97.0	19.0	35.0	51.0	36.0	37.0	7.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Halanaerobiales;f__Halobacteroidaceae;g__Acetohalobium	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales_Family_III._Incertae_Sedis;g__Caldicellulosiruptor	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales_Family_III._Incertae_Sedis;g__Thermoanaerobacterium	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales_Family_IV._Incertae_Sedis;g__Mahella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;Other	9.0	4.0	7.0	10.0	3.0	14.0	15.0	0.0	8.0	8.0	8.0	18.0	11.0	7.0	10.0	15.0	6.0	16.0	17.0	6.0	41.0	12.0	4.0	3.0	14.0	4.0	17.0	2.0	49.0	2.0	16.0	7.0	7.0	6.0	21.0	26.0	2.0	32.0	2.0	1.0	10.0	4.0	3.0	18.0	9.0	10.0	4.0	18.0	9.0	15.0	2.0	11.0	1.0	8.0	14.0	35.0	11.0	8.0	6.0	16.0	1.0	8.0	8.0	7.0	1.0	4.0	11.0	10.0	27.0	6.0	16.0	7.0	2.0	11.0	2.0	14.0	11.0	9.0	15.0	11.0	6.0	0.0	11.0	13.0	19.0	10.0	0.0	3.0	30.0	18.0	47.0	1.0	5.0	8.0	4.0	8.0	7.0	5.0	15.0	43.0	24.0	2.0	48.0	2.0	33.0	2.0	9.0	13.0	3.0	12.0	8.0	8.0	26.0	7.0	1.0	16.0	1.0	6.0	2.0	4.0	7.0	6.0	4.0	1.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	48.0	22.0	19.0	38.0	14.0	90.0	76.0	1.0	26.0	17.0	13.0	74.0	52.0	13.0	40.0	31.0	18.0	24.0	64.0	16.0	90.0	27.0	35.0	4.0	19.0	36.0	36.0	3.0	307.0	15.0	79.0	18.0	12.0	21.0	50.0	52.0	6.0	84.0	9.0	11.0	37.0	6.0	17.0	54.0	19.0	51.0	15.0	44.0	44.0	38.0	13.0	44.0	6.0	52.0	51.0	28.0	41.0	39.0	31.0	35.0	18.0	16.0	56.0	19.0	3.0	21.0	30.0	10.0	83.0	21.0	39.0	16.0	13.0	41.0	4.0	18.0	25.0	54.0	15.0	37.0	7.0	8.0	23.0	34.0	138.0	17.0	17.0	8.0	99.0	57.0	104.0	3.0	7.0	57.0	8.0	20.0	56.0	6.0	49.0	68.0	43.0	19.0	61.0	1.0	65.0	11.0	15.0	63.0	16.0	59.0	31.0	28.0	61.0	48.0	5.0	61.0	5.0	10.0	9.0	16.0	9.0	12.0	3.0	7.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Candidatus_Stoquefichus	3.0	0.0	5.0	1.0	1.0	15.0	15.0	2.0	2.0	5.0	1.0	1.0	3.0	2.0	4.0	5.0	5.0	3.0	7.0	2.0	1.0	9.0	2.0	0.0	0.0	3.0	1.0	0.0	6.0	0.0	2.0	1.0	1.0	1.0	5.0	5.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	8.0	1.0	2.0	0.0	1.0	4.0	6.0	1.0	0.0	1.0	0.0	3.0	2.0	2.0	4.0	4.0	7.0	1.0	1.0	0.0	3.0	1.0	0.0	2.0	1.0	4.0	2.0	1.0	3.0	0.0	0.0	2.0	1.0	5.0	2.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	2.0	6.0	1.0	4.0	0.0	0.0	0.0	3.0	3.0	0.0	1.0	4.0	2.0	1.0	1.0	1.0	1.0	4.0	1.0	2.0	19.0	10.0	3.0	2.0	2.0	0.0	37.0	1.0	3.0	1.0	1.0	2.0	5.0	1.0	0.0
