# Constructed from biom file
#OTU ID	Subject_41	Subject_40	Subject_43	Subject_42	Subject_45	Subject_44	Subject_47	Subject_46	Subject_39	Subject_31	Subject_32	Subject_33	Subject_34	Subject_35	Subject_36	Subject_37	Subject_16	Subject_14	Subject_15	Subject_13	Subject_11	Subject_18	Subject_19	Subject_29	Subject_28	Subject_27	Subject_26	Subject_25	Subject_24	Subject_23	Subject_22	Subject_20
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_intestinalis	0.0	0.0	0.333333333333	2.4	1.4	0.4	2.66666666667	1.8	2.5	0.333333333333	0.0	2.5	0.0	0.0	1.4	2.66666666667	0.0	0.0	1.0	2.4	1.0	506.5	107.0	6.5	1.33333333333	2.4	0.25	0.0	0.8	0.6	2.6	3.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_stercoris	0.5	0.0	0.666666666667	3.2	5.0	4.0	2.66666666667	3.0	2.0	0.0	0.0	5.25	0.0	0.0	2.4	0.666666666667	0.5	0.333333333333	0.75	1.6	2.75	8.0	1.5	41.0	2.33333333333	4.0	1.5	0.5	0.4	0.6	3.8	3.66666666667
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_tanakaei	0.5	0.0	1.0	2.0	40.8	1.2	0.333333333333	1.2	1.5	0.0	0.0	1.75	0.0	0.0	0.8	1.0	0.5	0.0	0.0	2.0	0.0	1.25	0.0	9.5	413.666666667	0.6	0.5	0.5	1.2	2.6	0.6	2.33333333333
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Coriobacterium;s__Coriobacterium_glomerans	0.25	0.0	0.333333333333	0.6	1.0	0.0	1.0	0.8	0.5	0.0	0.0	1.25	0.0	0.0	0.6	0.666666666667	0.0	0.0	0.0	0.8	1.0	0.0	0.0	7.5	1.0	0.2	0.5	0.0	0.2	0.4	0.6	0.333333333333
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enorma;s__Enorma_massiliensis	0.75	0.0	1.0	1.6	0.2	0.2	1.0	1.4	1.0	0.333333333333	0.5	2.5	0.0	1.0	1.2	1.33333333333	1.0	0.333333333333	0.5	0.8	4.5	2.0	0.5	12.0	1.33333333333	1.2	3.0	0.0	0.0	0.4	2.8	2.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Senegalimassilia;s__Senegalimassilia_anaerobia	0.25	0.166666666667	2.16666666667	37.0	1.0	2.8	2.33333333333	3.0	8.5	0.333333333333	0.75	150.75	0.333333333333	0.0	4.4	2.0	32.0	0.333333333333	0.75	5.2	1.75	0.5	0.5	24.0	2.66666666667	5.2	0.0	1.0	0.8	43.2	7.2	12.6666666667
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;Other;Other	2.0	3.0	20.3333333333	4.2	18.4	21.6	6.0	2.6	6.5	0.666666666667	5.25	14.0	3.66666666667	12.0	3.8	3.0	4.5	8.66666666667	7.25	34.4	11.5	13.5	4.25	61.0	7.0	13.2	0.75	4.0	7.8	11.2	7.6	30.3333333333
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__;s__Eggerthellaceae_bacterium_AT8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.2	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia_equolifaciens	76.0	1.5	116.666666667	0.2	137.6	248.0	35.3333333333	1.4	134.0	150.0	184.75	27.25	86.0	2.0	56.2	36.0	14.5	2.66666666667	61.5	294.8	54.0	103.75	84.75	714.5	181.0	112.6	0.0	58.5	63.4	95.6	110.2	337.666666667
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;Other	0.75	0.0	0.0	0.0	3.4	0.0	0.0	0.0	0.0	0.666666666667	3.0	10.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.8	4.5	0.75	4.25	50.0	0.666666666667	0.8	0.25	1.5	0.2	2.6	11.0	14.6666666667
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella_lenta	13.5	826.0	23.3333333333	25.4	58.0	63.4	227.0	76.0	3.0	92.0	167.0	34.0	100.666666667	41.0	37.0	33.6666666667	1.0	601.666666667	33.5	501.8	39.0	96.0	80.75	218.5	246.0	125.2	111.0	11.5	27.2	11.2	296.8	272.666666667
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella_sp._YY7918	4.75	0.0	0.333333333333	0.2	5.4	0.0	0.333333333333	0.0	0.0	1.66666666667	0.75	0.0	1.66666666667	0.0	0.4	0.333333333333	0.0	2.33333333333	0.75	1.0	3.0	1.25	6.0	2.5	4.66666666667	1.4	0.0	0.5	0.6	1.0	16.4	25.6666666667
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Enterorhabdus;Other	0.0	0.0	0.166666666667	0.0	0.4	0.4	0.333333333333	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.4	0.0	0.25	0.0	0.0	0.333333333333	0.6	0.0	0.0	0.4	0.2	0.4	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Enterorhabdus;s__Enterorhabdus_caecimuris	1.25	0.0	2.0	0.2	1.8	0.4	1.0	0.0	3.5	3.0	1.75	0.5	2.0	0.0	1.8	0.0	0.0	0.0	1.25	4.8	0.5	1.25	2.0	8.0	1.33333333333	1.6	0.0	0.0	1.4	1.8	0.6	3.66666666667
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Enterorhabdus;s__Enterorhabdus_mucosicola	0.0	0.0	0.166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.333333333333	0.0	0.4	0.0	0.0	0.0	0.25	0.2	0.25	0.0	0.0	0.5	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.333333333333
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter_pamelaeae	26.0	5.66666666667	56.6666666667	5.2	56.6	67.6	15.0	10.2	5.5	7.0	92.5	33.0	41.6666666667	115.0	30.8	4.33333333333	33.5	183.0	17.5	54.2	53.75	49.0	107.75	96.0	195.333333333	24.2	85.75	40.5	3.4	7.2	42.2	6.66666666667
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Slackia;s__Slackia_exigua	0.25	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.2	0.333333333333	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Slackia;s__Slackia_heliotrinireducens	0.0	0.333333333333	0.0	0.6	0.0	0.0	0.333333333333	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	2.0	0.333333333333	0.0	0.25	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Slackia;s__Slackia_piriformis	0.0	0.166666666667	1.16666666667	0.0	0.0	0.0	0.0	0.2	25.5	0.666666666667	0.25	0.75	0.0	0.0	2.2	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	3.0	0.0	0.2	0.75	0.0	0.0	0.6	1.0	0.333333333333
k__Bacteria;p__Bacteroidetes;Other;Other;Other;Other;Other	74.5	282.666666667	61.0	123.6	71.0	50.0	76.6666666667	56.0	66.5	104.0	20.5	64.5	103.0	57.0	339.0	115.0	50.5	117.333333333	37.25	85.2	97.25	79.5	103.0	40.0	786.333333333	130.2	529.25	57.0	142.2	42.8	79.2	60.3333333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;Other;Other;Other;Other	7.5	0.0	3.33333333333	5.4	13.4	6.8	0.0	1.6	3.0	9.0	0.0	5.25	8.66666666667	0.0	6.0	1.33333333333	3.5	0.0	7.5	0.0	5.5	4.0	4.25	1.5	5.33333333333	4.2	7.75	4.5	2.4	1.2	4.2	0.666666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other;Other	10941.75	10684.6666667	16705.8333333	19588.6	19312.2	15128.8	9084.33333333	8269.2	7282.5	6820.66666667	4293.25	4279.5	6020.66666667	574.0	6967.6	9909.66666667	18954.0	15548.6666667	9497.5	18189.2	9773.25	12724.0	17317.0	1904.0	8143.0	16970.8	12141.75	20088.5	12762.6	7578.6	12529.0	6093.33333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__;s__Bacteroidales_bacterium_CF	0.5	0.0	0.0	0.0	0.0	4.6	0.0	0.0	1.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33333333333	0.0	0.5	0.0	0.0	0.0	0.0	0.666666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__Phocaeicola;s__Phocaeicola_abscessus	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.5	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;Other	4423.0	5760.0	14421.5	7154.0	13702.6	4584.8	14825.6666667	7385.4	2824.0	4937.0	3821.25	1075.5	8364.0	294.0	3952.4	5736.0	7943.5	8200.66666667	5910.5	18484.2	9301.25	5638.5	17715.75	3818.5	4513.66666667	11972.8	3498.25	9382.5	3453.4	4451.4	5339.2	5488.33333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_barnesiae	36.0	40.0	80.3333333333	4.2	115.2	34.4	116.0	32.4	124.5	8.0	10.75	0.0	34.3333333333	2.0	60.4	14.0	104.5	64.6666666667	60.75	60.6	72.0	31.5	622.0	8.5	45.3333333333	44.0	111.5	37.0	214.8	99.2	17.8	232.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus	6578.75	227.5	351.5	257.2	2676.4	7067.8	3872.0	228.4	2564.0	246.0	269.0	50.75	351.666666667	98.0	13386.4	49.3333333333	1260.5	562.0	25321.25	302.0	172.75	1181.5	1902.5	114.5	2005.33333333	17522.8	1474.25	238.5	235.8	8053.8	546.4	132.666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	22390.25	3636.0	1713.83333333	894.4	371.4	210.0	2219.66666667	1643.4	286.0	616.0	314.0	154.5	3008.33333333	59.0	329.0	667.666666667	871.0	284.666666667	314.25	4601.4	769.0	291.25	5301.5	566.0	1474.33333333	3028.0	14405.5	1403.0	50626.2	1301.4	505.0	940.333333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprophilus	145.25	211.166666667	281.0	248.8	299.2	206.4	424.0	187.2	161.0	121.333333333	86.5	147.0	284.333333333	17.0	234.0	445.666666667	605.0	111.0	315.25	702.6	473.75	281.25	340.0	150.0	153.0	151.0	50126.75	447.0	296.4	257.6	611.2	74.3333333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprosuis	0.5	0.0	22.0	0.4	1.2	3.6	0.333333333333	22.4	5.0	254.666666667	1.25	32.75	67.6666666667	0.0	0.2	1.0	26.5	17.6666666667	0.0	1.6	0.5	13.5	5.0	2.0	4.33333333333	0.0	12.5	0.0	253.4	3.8	2.8	0.666666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fluxus	211.25	809.5	817.666666667	847.4	435.6	640.6	708.333333333	469.4	227.0	229.666666667	114.75	70.75	182.666666667	124.0	200.6	556.666666667	204.0	1059.66666667	197.75	973.4	611.0	392.75	213.0	390.0	248.0	735.6	473.25	415.0	746.0	209.6	257.2	202.666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	1061.75	371.666666667	301.833333333	534.0	715.4	327.4	908.0	269.6	35.5	145.0	41.0	42.75	4175.0	13.0	3490.6	2210.66666667	198.5	10238.3333333	186.75	474.4	5903.0	2930.75	671.75	20.0	532.666666667	999.0	147.0	19496.0	393.0	400.2	26648.0	4348.33333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_neonati	0.25	7.5	1.83333333333	0.2	2.0	0.0	0.666666666667	1.0	1.0	0.666666666667	0.0	0.0	1.33333333333	0.0	0.2	0.666666666667	0.5	39.0	0.0	0.0	0.5	0.75	1.75	0.0	0.666666666667	2.0	1.5	1.0	45.8	0.2	4.2	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_oleiciplenus	632.0	253.833333333	1178.5	417.4	704.4	382.4	729.666666667	510.0	115.0	556.333333333	85.0	7.5	769.666666667	21.0	408.4	109.666666667	167.0	439.666666667	600.5	900.4	993.75	2638.0	1835.0	314.0	275.333333333	744.2	363.0	245.0	680.2	349.0	34.8	706.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus	1136.5	25491.0	4144.5	8062.4	19454.4	4275.4	6244.66666667	11916.2	3356.0	834.666666667	252.5	2254.25	8379.33333333	59.0	6691.2	16813.3333333	3502.0	13274.6666667	3000.25	705.2	3740.75	4100.5	6574.25	646.5	1571.0	4843.6	4006.75	13025.0	10676.8	1051.6	66798.6	7754.66666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	2465.25	201.166666667	1921.83333333	314.6	550.4	992.0	359.666666667	911.6	6124.5	14.0	117.5	14.75	316.333333333	5.0	776.4	51.0	52004.0	564.0	107.0	2715.8	180.0	356.0	860.0	110.5	235.666666667	227.4	6359.5	233.5	963.4	20061.4	760.6	165.666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salanitronis	178.5	5.83333333333	290.0	16.4	47.2	76.2	29.6666666667	224.8	348.0	27.6666666667	0.75	8.0	131.0	4.0	26.4	71.3333333333	113.0	23.3333333333	158.25	793.0	492.0	20.25	75.75	39.0	40.3333333333	49.8	330.25	11.0	553.8	39.2	653.4	51.3333333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	986.75	309.0	2167.66666667	4300.2	1862.0	9429.0	347.333333333	1170.0	410.0	327.0	209.25	26.25	1877.66666667	30.0	2360.6	513.666666667	2189.0	3648.33333333	187.5	2118.6	540.75	2281.5	1155.75	687.5	326.0	925.4	1750.75	1527.5	222.0	444.8	13868.2	907.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_sp._Ga6A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	148.25	721.666666667	60243.3333333	54117.6	544.2	1282.2	95209.3333333	927.8	378.0	863.666666667	43.5	170.0	24098.3333333	30.0	381.4	433.333333333	497.5	320.666666667	3370.25	31919.2	95.75	35115.0	637.5	2506.0	4027.33333333	1290.6	1423.5	459.0	385.4	6059.6	810.2	5739.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	1601.25	1599.16666667	4345.33333333	4730.6	19164.6	3042.0	3414.66666667	4304.6	943.0	3655.66666667	12437.5	2295.5	6884.33333333	72.0	2857.6	11666.6666667	4357.5	3303.33333333	800.0	3673.8	8854.75	6608.5	7069.75	1814.5	4567.33333333	14359.8	2987.75	20509.0	1249.0	2025.0	28412.8	600.333333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	51241.25	662.833333333	53706.6666667	32252.4	38678.6	8932.8	48982.6666667	22079.8	3420.5	546.0	1042.25	2881.25	61907.0	506.0	62980.6	63535.3333333	27999.0	97034.0	38521.5	852.2	65109.0	31295.25	37464.25	4537.5	20320.6666667	75326.4	23818.0	41035.0	31194.4	33816.0	3120.2	47424.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	22685.0	79719.8333333	55317.1666667	50990.0	53861.0	14748.2	121861.0	39598.6	3256.5	26068.0	200.25	3551.5	41751.0	1176.0	63143.6	27251.3333333	29108.0	60828.6666667	24705.75	59867.4	15675.75	55272.0	17634.25	6700.0	20334.6666667	27947.2	4540.5	19563.0	42668.4	6991.6	538.8	13215.3333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;Other;Other	0.5	0.0	0.0	0.2	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	1.0	0.0	0.0	0.666666666667	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas_synergistica	7.25	0.166666666667	0.333333333333	7.6	11.8	4.8	21.6666666667	4.2	2.0	1.33333333333	0.0	1.5	11.6666666667	0.0	12.6	11.0	2.5	0.0	3.0	0.2	0.0	17.5	12.0	0.0	6.66666666667	0.0	11.25	0.5	5.4	11.2	0.4	8.66666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas_virosa	0.0	1.16666666667	5.33333333333	7.4	630.6	15.0	6.33333333333	9.2	72.5	0.0	0.5	0.0	570.666666667	0.0	27.0	2.0	0.0	0.0	158.75	0.0	0.0	263.5	5.75	0.0	70.0	0.0	364.5	1.5	37.2	149.4	0.4	70.3333333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;Other	2.0	0.0	0.0	0.2	0.2	0.4	0.0	0.0	0.0	0.0	0.0	0.25	0.666666666667	0.0	0.0	0.0	0.5	0.0	0.25	0.0	0.5	0.0	1.75	0.0	1.33333333333	1.2	0.0	1.0	0.2	0.2	1.6	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_laneus	4758.25	178.833333333	25.5	40.0	406.4	27.8	7.0	29.4	3.5	15.0	41.5	1.0	16.6666666667	2.0	354.2	2.66666666667	232.5	27.0	77.5	24.0	48.0	100.75	133.75	7.5	34.6666666667	235.6	408.75	1158.5	11.8	37.2	1.4	78.6666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	1951.5	134.333333333	3185.16666667	1863.8	3866.2	1587.2	98.3333333333	420.0	1078.0	74.3333333333	44.0	1091.0	1896.33333333	78.0	2497.6	85.0	3489.0	463.666666667	174.0	2167.6	3065.5	2412.0	8437.75	1247.0	3211.33333333	5969.6	2891.0	7209.5	1511.0	926.0	6779.6	181.666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;Other;Other	18.5	4.33333333333	13.0	28.4	29.4	6.4	9.0	7.4	14.0	12.6666666667	9.75	0.5	14.6666666667	1.0	12.6	12.0	12.0	5.0	17.5	0.6	19.75	14.0	12.5	1.0	16.0	22.4	9.75	10.5	3.6	9.8	34.8	4.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;Other	21.25	1.83333333333	14.0	0.0	23.2	0.2	0.333333333333	0.2	23.5	0.333333333333	0.0	0.0	0.666666666667	0.0	21.2	0.333333333333	32.0	0.0	0.0	0.0	11.0	18.75	6.25	0.0	0.333333333333	14.8	9.25	21.5	0.2	12.4	0.0	17.3333333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_intestinihominis	4667.0	57.8333333333	4517.0	112.0	7125.2	205.4	15.3333333333	31.0	5276.0	3.0	61.0	4.75	24.3333333333	4.0	8248.4	370.0	7280.5	102.666666667	166.5	179.4	4583.0	7164.75	460.5	11.5	147.0	4364.2	2993.75	10148.5	44.2	187.4	658.2	4606.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;s__Barnesiella_viscericola	58.5	15.1666666667	87.6666666667	40.6	33.8	36.4	19.0	49.6	53.5	55.3333333333	29.75	10.75	13.0	2.0	123.6	107.333333333	258.0	2.66666666667	35.25	8.4	37.0	87.5	1772.75	128.0	67.0	20.8	104.0	49.0	128.2	390.8	101.0	14.3333333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Coprobacter;s__Coprobacter_fastidiosus	114.25	18.6666666667	17.5	98.6	305.2	11.2	89.3333333333	19.8	88.5	6.0	10.5	1.25	18.3333333333	0.0	169.2	57.3333333333	96.0	82.6666666667	599.25	5.6	10.0	20.0	14.5	152.5	15.6666666667	88.8	26.0	68.0	287.4	53.4	24.4	43.6666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Dysgonomonas;s__Dysgonomonas_gadei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Fermentimonas;s__Fermentimonas_caenicola	0.0	0.0	0.166666666667	0.0	1.0	0.2	0.0	0.0	0.0	0.333333333333	0.25	0.0	1.33333333333	0.0	1.6	0.0	0.0	0.0	2.25	0.0	0.5	0.5	0.25	0.0	0.0	0.0	2.0	0.0	0.8	0.4	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;Other	16.5	0.0	15.8333333333	14.4	41.2	13.4	9.0	6.0	11.5	32.3333333333	17.5	1.5	17.3333333333	1.0	15.4	2.0	15.5	0.333333333333	14.75	0.8	31.25	19.25	10.75	2.0	19.3333333333	20.4	3.75	0.0	0.0	7.8	33.2	4.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_distasonis	3093.0	393.5	7066.0	2342.8	12028.8	3876.0	5675.66666667	4175.6	387.0	7398.66666667	14235.25	583.75	48.6666666667	30.0	1601.2	1385.33333333	3349.0	125.666666667	3396.75	1002.0	8250.5	12793.75	11057.0	962.0	6535.33333333	19296.8	2378.5	93.5	74.4	3388.6	34905.2	2985.66666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_goldsteinii	73.5	2.66666666667	31.0	93.6	441.2	63.4	21.6666666667	73.6	35.0	33.0	21.25	53.5	700.333333333	2.0	93.0	699.333333333	22.5	120.333333333	18.25	343.8	27.0	470.25	25.0	25.5	5593.33333333	2266.8	116.0	307.0	10.2	330.2	531.6	79.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides_johnsonii	620.0	625.333333333	1781.5	1671.2	1683.8	888.2	1438.33333333	188.8	287.5	1273.0	12.75	35.5	1432.33333333	93.0	1909.4	518.666666667	650.0	471.666666667	884.25	6352.4	1106.25	340.5	422.75	155.0	199.666666667	3576.6	382.5	775.0	652.0	191.8	958.0	199.333333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;Other	1.0	0.0	0.0	0.2	0.0	0.0	0.0	22.2	0.0	2.33333333333	0.0	13.0	0.0	1.0	0.4	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66666666667	0.4	0.0	0.0	0.2	0.0	0.2	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_asaccharolytica	2.5	1.5	1.0	1.6	0.0	1.0	0.0	63.2	0.0	0.666666666667	0.0	0.0	0.0	7.0	15.2	0.0	10.0	0.666666666667	0.0	0.0	0.0	1.5	1.0	3.5	54.3333333333	12.8	0.75	1.0	0.0	0.4	1.2	0.333333333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_gingivalis	0.0	9.66666666667	0.0	3.4	0.0	0.0	0.666666666667	0.0	0.0	23.0	0.0	109.5	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.5	0.0	0.0	0.2	0.0	0.5	0.0	0.8	0.2	4.66666666667
