# Constructed from biom file
#OTU ID	Subject_41	Subject_40	Subject_43	Subject_42	Subject_45	Subject_44	Subject_47	Subject_46	Subject_39	Subject_31	Subject_32	Subject_33	Subject_34	Subject_35	Subject_36	Subject_37	Subject_16	Subject_14	Subject_15	Subject_13	Subject_11	Subject_18	Subject_19	Subject_29	Subject_28	Subject_27	Subject_26	Subject_25	Subject_24	Subject_23	Subject_22	Subject_20
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium	18.25	14.1666666667	10.8333333333	14.0	7.0	9.8	13.3333333333	4.6	8.0	2.66666666667	26.25	10.0	6.0	4.0	7.4	8.33333333333	40.0	4.33333333333	1.75	7.6	6.75	30.25	10.75	10.5	28.6666666667	10.0	13.0	11.0	4.8	8.8	9.8	13.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium	0.0	16.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	14.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	2.2	2.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Pseudopropionibacterium	0.0	2.16666666667	0.0	0.0	0.0	0.6	0.333333333333	0.2	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.2	0.6	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;Other;Other;Other	0.25	0.5	1.83333333333	3.6	0.6	0.8	0.333333333333	2.4	2.5	0.333333333333	0.5	6.0	0.666666666667	7.0	3.4	0.666666666667	0.5	1.0	1.75	3.8	2.0	0.5	1.0	24.0	1.33333333333	1.4	0.5	0.5	0.4	1.8	4.2	7.66666666667
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Atopobium	0.25	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.2	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella	0.0	0.0	0.166666666667	0.2	0.2	0.0	0.0	0.4	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;Other	0.0	0.0	0.333333333333	0.6	0.8	0.0	1.0	0.6	1.0	0.333333333333	0.0	1.0	0.0	0.0	1.4	0.333333333333	0.0	0.0	0.25	1.4	1.0	0.25	0.0	7.5	1.33333333333	0.2	2.0	0.0	0.0	0.4	1.4	2.33333333333
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	0.0	0.5	0.0	0.4	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.25	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	1.0	0.0	2.83333333333	9.6	48.6	5.8	6.33333333333	8.2	7.0	0.333333333333	0.0	10.75	0.0	0.0	5.6	4.66666666667	1.0	0.333333333333	2.0	7.4	4.0	522.0	110.25	68.0	422.0	9.2	3.5	1.0	2.4	4.8	10.8	11.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Coriobacterium	0.25	0.0	0.333333333333	0.6	1.0	0.0	1.0	0.8	0.5	0.0	0.0	1.25	0.0	0.0	0.6	0.666666666667	0.0	0.0	0.0	0.8	1.0	0.0	0.0	7.5	1.0	0.2	0.5	0.0	0.2	0.4	0.6	0.333333333333
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enorma	0.75	0.0	1.0	1.6	0.2	0.2	1.0	1.4	1.0	0.333333333333	0.5	2.5	0.0	1.0	1.2	1.33333333333	1.0	0.333333333333	0.5	0.8	4.5	2.0	0.5	12.0	1.33333333333	1.2	3.0	0.0	0.0	0.4	2.8	2.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Senegalimassilia	0.25	0.166666666667	2.16666666667	37.0	1.0	2.8	2.33333333333	3.0	8.5	0.333333333333	0.75	150.75	0.333333333333	0.0	4.4	2.0	32.0	0.333333333333	0.75	5.2	1.75	0.5	0.5	24.0	2.66666666667	5.2	0.0	1.0	0.8	43.2	7.2	12.6666666667
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;Other	2.0	3.0	20.3333333333	4.2	18.4	21.6	6.0	2.6	6.5	0.666666666667	5.25	14.0	3.66666666667	12.0	3.8	3.0	4.5	8.66666666667	7.25	34.4	11.5	13.5	4.25	61.0	7.0	13.2	0.75	4.0	7.8	11.2	7.6	30.3333333333
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.2	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia	76.0	1.5	116.666666667	0.2	137.6	248.0	35.3333333333	1.4	134.0	150.0	184.75	27.25	86.0	2.0	56.2	36.0	14.5	2.66666666667	61.5	294.8	54.0	103.75	84.75	714.5	181.0	112.6	0.0	58.5	63.4	95.6	110.2	337.666666667
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella	19.0	826.0	23.6666666667	25.6	66.8	63.4	227.333333333	76.0	3.0	94.3333333333	170.75	44.0	102.333333333	44.0	37.4	34.0	1.0	605.0	34.25	503.6	46.5	98.0	91.0	271.0	251.333333333	127.4	111.25	13.5	28.0	14.8	324.2	313.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Enterorhabdus	1.25	0.0	2.33333333333	0.2	2.2	0.8	1.33333333333	0.0	3.5	3.0	2.75	0.5	2.33333333333	0.0	2.6	0.0	0.0	0.0	1.5	5.4	0.75	1.5	2.0	8.5	1.66666666667	2.4	0.0	0.0	1.8	2.0	1.0	4.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter	26.0	5.66666666667	56.6666666667	5.2	56.6	67.6	15.0	10.2	5.5	7.0	92.5	33.0	41.6666666667	115.0	30.8	4.33333333333	33.5	183.0	17.5	54.2	53.75	49.0	107.75	96.0	195.333333333	24.2	85.75	40.5	3.4	7.2	42.2	6.66666666667
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Slackia	0.25	0.5	1.16666666667	0.6	0.0	0.2	0.333333333333	0.2	26.0	1.0	0.25	1.25	0.0	0.0	2.6	0.333333333333	0.0	0.333333333333	0.0	0.4	0.0	0.0	0.0	5.5	0.333333333333	0.2	1.0	0.0	0.0	0.6	1.0	0.333333333333
k__Bacteria;p__Bacteroidetes;Other;Other;Other;Other	74.5	282.666666667	61.0	123.6	71.0	50.0	76.6666666667	56.0	66.5	104.0	20.5	64.5	103.0	57.0	339.0	115.0	50.5	117.333333333	37.25	85.2	97.25	79.5	103.0	40.0	786.333333333	130.2	529.25	57.0	142.2	42.8	79.2	60.3333333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;Other;Other;Other	7.5	0.0	3.33333333333	5.4	13.4	6.8	0.0	1.6	3.0	9.0	0.0	5.25	8.66666666667	0.0	6.0	1.33333333333	3.5	0.0	7.5	0.0	5.5	4.0	4.25	1.5	5.33333333333	4.2	7.75	4.5	2.4	1.2	4.2	0.666666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	10941.75	10684.6666667	16705.8333333	19588.6	19312.2	15128.8	9084.33333333	8269.2	7282.5	6820.66666667	4293.25	4279.5	6020.66666667	574.0	6967.6	9909.66666667	18954.0	15548.6666667	9497.5	18189.2	9773.25	12724.0	17317.0	1904.0	8143.0	16970.8	12141.75	20088.5	12762.6	7578.6	12529.0	6093.33333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	0.5	0.0	0.0	0.0	0.0	4.6	0.0	0.0	1.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33333333333	0.0	0.5	0.0	0.0	0.0	0.0	0.666666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__Phocaeicola	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.5	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	115921.75	120027.666667	201306.5	165142.2	153185.8	56235.2	300253.333333	91882.6	24579.5	39456.0	19047.0	12783.0	162584.0	2510.0	161280.0	130127.333333	131151.0	200015.0	103757.5	129145.8	112986.25	148448.75	100079.75	22425.0	60675.6666667	160169.6	115835.5	128028.0	144858.2	85615.4	148929.4	87982.6666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;Other	0.5	0.0	0.0	0.2	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	1.0	0.0	0.0	0.666666666667	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas	7.25	1.33333333333	5.66666666667	15.0	642.4	19.8	28.0	13.4	74.5	1.33333333333	0.5	1.5	582.333333333	0.0	39.6	13.0	2.5	0.0	161.75	0.2	0.0	281.0	17.75	0.0	76.6666666667	0.0	375.75	2.0	42.6	160.6	0.8	79.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter	6711.75	313.166666667	3210.66666667	1904.0	4272.8	1615.4	105.333333333	449.4	1081.5	89.3333333333	85.5	1092.25	1913.66666667	80.0	2851.8	87.6666666667	3722.0	490.666666667	251.75	2191.6	3114.0	2512.75	8573.25	1254.5	3247.33333333	6206.4	3299.75	8369.0	1523.0	963.4	6782.6	260.333333333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;Other	18.5	4.33333333333	13.0	28.4	29.4	6.4	9.0	7.4	14.0	12.6666666667	9.75	0.5	14.6666666667	1.0	12.6	12.0	12.0	5.0	17.5	0.6	19.75	14.0	12.5	1.0	16.0	22.4	9.75	10.5	3.6	9.8	34.8	4.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella	4746.75	74.8333333333	4618.66666667	152.6	7182.2	242.0	34.6666666667	80.8	5353.0	58.6666666667	90.75	15.5	38.0	6.0	8393.2	477.666666667	7570.5	105.333333333	201.75	187.8	4631.0	7271.0	2239.5	139.5	214.333333333	4399.8	3107.0	10219.0	172.6	590.6	759.2	4637.66666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Coprobacter	114.25	18.6666666667	17.5	98.6	305.2	11.2	89.3333333333	19.8	88.5	6.0	10.5	1.25	18.3333333333	0.0	169.2	57.3333333333	96.0	82.6666666667	599.25	5.6	10.0	20.0	14.5	152.5	15.6666666667	88.8	26.0	68.0	287.4	53.4	24.4	43.6666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Dysgonomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Fermentimonas	0.0	0.0	0.166666666667	0.0	1.0	0.2	0.0	0.0	0.0	0.333333333333	0.25	0.0	1.33333333333	0.0	1.6	0.0	0.0	0.0	2.25	0.0	0.5	0.5	0.25	0.0	0.0	0.0	2.0	0.0	0.8	0.4	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	3803.0	1021.5	8894.33333333	4122.0	14195.0	4841.0	7144.66666667	4444.0	721.0	8737.0	14286.75	674.25	2198.66666667	126.0	3619.0	2605.33333333	4037.0	718.0	4314.0	7699.0	9415.0	13623.75	11515.5	1144.5	12347.6666667	25160.6	2880.75	1175.5	736.6	3918.4	36428.0	3268.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	5.0	11.6666666667	2.0	7.0	0.0	2.4	0.666666666667	145.4	1.0	26.0	0.0	122.75	0.0	9.0	20.4	2.33333333333	13.5	0.666666666667	0.0	0.4	2.0	6.5	2.5	3.5	62.3333333333	14.0	2.5	1.5	0.2	1.4	3.0	5.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Proteiniphilum	0.0	13.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella	0.5	0.0	0.0	1.6	0.2	0.0	0.0	1.8	7.5	0.333333333333	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;Other	47.0	46.6666666667	2.0	8.2	5.6	32.4	14.3333333333	28.0	26.5	21.3333333333	0.5	114.0	4.0	4.0	5.6	512.666666667	2.5	0.0	9.5	9.0	105.5	395.75	179.5	3.0	19.6666666667	2.4	41.5	1.5	14.2	4.4	2.0	115.666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella	7.75	104.666666667	7.16666666667	11.4	5.8	17.0	9.33333333333	33.6	34.5	24.0	0.0	0.25	5.0	0.0	150.6	114.666666667	3.0	0.666666666667	6.0	2.2	26.25	1110.5	30.0	7.0	15.0	4.2	4.75	4.0	5.8	1.6	3.6	56.6666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella	39.25	384.0	142.5	4210.2	225.0	3046.2	556.333333333	70.2	959.5	67.6666666667	119.25	759.75	33.3333333333	147.0	50.8	16.6666666667	41.0	302.333333333	1731.0	8376.8	60.5	162.75	28.0	17.5	72.3333333333	43.2	220.75	89.0	185.8	609.0	49.4	21.6666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	1392.0	183.833333333	1045.66666667	168.0	312.4	14411.2	219.0	301.0	6888.0	104405.0	93.25	153326.25	100.333333333	881.0	668.2	1074.33333333	211.5	680.0	233.25	1646.6	347.75	536.0	830.0	114.0	210.333333333	556.2	119812.5	258.5	71.2	389.6	465.2	617.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;Other	4.25	1.66666666667	3.83333333333	7.2	3.8	5.0	0.333333333333	3.0	4.0	0.0	1.75	0.5	4.66666666667	0.0	1.8	1.0	9.0	0.0	1.25	0.0	1.25	10.75	6.75	0.0	5.66666666667	7.2	1.75	26.0	1.4	7.8	0.8	19.6666666667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	16321.25	985.166666667	31911.3333333	31496.2	96348.8	35180.6	2201.0	13815.2	58482.5	1284.33333333	67040.25	1046.5	39266.0	126.0	40031.2	5075.0	74989.5	443.0	23656.0	5659.0	35492.75	61884.0	115260.0	2758.0	66998.0	41951.4	33168.0	61856.5	6292.8	61216.8	1082.4	22466.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella	34.5	0.333333333333	18.3333333333	8.6	10.0	29.6	1.0	6.2	7.5	0.0	25.5	0.25	14.6666666667	0.0	28.6	12.0	20.0	0.0	10.5	1.2	0.25	2.75	73.75	0.0	16.3333333333	57.6	15.0	100.0	5.4	50.2	14.2	4.33333333333
